date,rating,sentiment,text
11/02/2021,5,negative,Alhamdulillah Pelayanannya kece abiis... Barang dicek bareng2 trus gercep dan ramah. Gak usah ragu dah buat beli di tiga putra
11/02/2021,5,positive,"Mantap, salesnya ramah² dan sopan, barang juga bagus dan pastinya harganya terjangkau"
10/02/2021,4,neutral,Cs nya ramah2 & jelasinya all out
09/02/2021,4,positive,Service oke unit Oke.....
09/02/2021,5,positive,Sami sami
08/02/2021,4,neutral,Pusat HP yg cukup besar ditambah dengan Cafe yg buka sampai malam.
08/02/2021,5,positive,"Pelayanan bagus customer servis nya juga ramah baik,dan cantik2"
08/02/2021,5,neutral,Pelayanan bagus ramah dan selalu di berikan rekomendasi yang terbaik
07/02/2021,4,negative,Cukup recommended
06/02/2021,5,neutral,"Sales nya sangat membantu, pelayanan juga baik.. .klaim garansi di permudah dan di bantu sampai selesai"
05/02/2021,5,neutral,pegawainya ramah semua
05/02/2021,5,neutral,Paling lengkap dan tercurah di malang
30/01/2021,5,positive,"Tokonya bagus, promotor oke"
20/01/2021,5,positive,"Keren banget, semua produk lengkap ada disini, pelayanannya keren tempatnya bagus.. recommended deh buat beli gadget lagi disini"
13/01/2021,5,neutral,Siip
12/01/2021,4,positive,"Tempat besar, mud ah ditemukan, parkir luas, protokol kesehatan baik, pelayanan ramah, hp dan aksesoris lumayan lengkap, harga beberapa ada yang menurut saya agak mahal tapi overall standard lah."
28/12/2020,5,neutral,Pelayanannya bagus dan tempatnya nyaman
28/12/2020,5,neutral,"Bagi yang memerlukan handphone, inilah tempatnya."
27/12/2020,5,positive,Pegawainya baik dan ramah2
20/12/2020,5,neutral,Lumayan
17/12/2020,4,positive,Lokasi parkirnya sekarang cukup luas barang² yg dijual juga ok
17/12/2020,5,neutral,"Tempat faforit beli hp ,karyawan ramsh"""
11/12/2020,4,neutral,"Habis beli HP disini, nggak dapat bonus merchandise hehehe ..."
11/12/2020,3,positive,banyak promo
08/12/2020,5,negative,Mau beli HP apa aja kunjungi Tiga putra
05/12/2020,5,neutral,"Selalu terbaik, sudah beberapa kali belanja kesini"
20/11/2020,5,positive,"Makasih tiga putra ... Khususnya mbak Eliza , selalu SABAR dan PAHAM dgn banyak pertanyaan n kemauan ku kita langganan disini dari awal ada nya tiga putra Kawi"
08/11/2020,4,positive,barangnya lengkap.... mbak e lumayan dalam menjelaskan (semoga obyektif)... tapi suasana toko agak berantakan (krn sedang expansi)... dan AC nya kurang kuat
08/11/2020,5,positive,Pelayanan sangat memuaskan...mas2 dan mbk2 nya ramah...terima kasih
15/10/2020,5,positive,Tokonya bagus. Pegawainya ramah
10/10/2020,5,neutral,Bagus barang nya kemarin papa ku beli hp Vivo v20 se
08/10/2020,5,positive,Pegawai ramah2 pelayanan sopan profesional dan berpengalaman
06/10/2020,5,neutral,"Tempat bagus , pelayanan ramah & mas faiz menjelaskan tentang S20 ultra dengan sangat detail, rekomended sih menurut sy"
01/10/2020,5,negative,"Tempatnya nyaman sekali. Area parkir begitu luas, tak hanya untuk roda dua, begitu juga pengguna roda empat. Gak perlu khawatir nyari lokasi parkir. Tersedia banyak pilihan unit dengan berbagai penawaran. Salesnya ramah dan informatif dalam menjelaskan. Nyari hp di kawasan Kawi bisa menjadi alternatif di Tiga Putra cabang sini."
28/09/2020,5,neutral,"Yg dicari ga ada sih, tp mas mas nya gercep ngasih pilihan lain sesuai sm yg dimau"
23/09/2020,5,positive,1 minggu yg lalu soya beli Hp samsung A 20 seharga 2.350 ditempat ini tiga putra kawi.
17/09/2020,5,positive,Nice place
16/09/2020,5,positive,"Harga bersaing pelayanan bagus tempat nyaman parkir luas.Recomded deh,, buat yg mau belanja kesini"
05/09/2020,3,positive,"Pelayanan puas, tempat parkir luas..."
30/08/2020,5,positive,"Tempat nyaman, parkir luas, pelayanan memuaskan"
26/08/2020,4,positive,"Pelayanan ramah, produk berkualitas serta harga agak miring dari yang lain... Kadang pelayan lupa memberi bonus atas pembelian..."
25/08/2020,5,positive,"Harga HPnya bersaing dengan toko terkenal lainnya di Malang. Tempatnya nyaman, parkiran mobil luas"
24/08/2020,4,neutral,Ramah tamah
24/08/2020,5,positive,"Toko HP yang bagus, lengkap dan menjual produk-produk terbaru serta dilayani dengan sabar dan informatif."
21/08/2020,5,neutral,"Dengan pelayanan ramah, dan harga cukup bersaing"
14/08/2020,4,positive,"Tempat ckp nyaman, plyanan baik, protokol covid-19 baik. Jenis Smartphone yg dijual ckp beragam. Recommended"
04/08/2020,5,positive,Luas tempatnyq
31/07/2020,5,neutral,"Tempat nyaman, tidak terlalu ramai, pegawai ramah"
30/07/2020,4,negative,"Mbak nya ramah. Dan cantik pelayanan nya juga baik. Tapi saya pernah tanya barang sebelum datang ke toko, terus di suruh datang ke toko nya, e pas udah di toko barang nya kosong. saya kecewa."
29/07/2020,5,positive,"Keren banget, ramah sales""nya"
27/07/2020,5,positive,"Harga lebih murah, pelayanan ramah, nyaman"
20/07/2020,3,positive,"Kurang lengkap, dan harga yang ditawarkan relatif lebih mahal..."
14/07/2020,3,negative,Cuma sharing aja sih.. Saya kesana ingin beli hp xiao** dan salesnya sudah tau tapi kenapa ya kok saya diarahkan ke op** terus jadi kurang nyaman karena salesnya agak ngotot dengan produknya
11/07/2020,5,positive,pelayanan cepat dan harga.banysk discoun
10/07/2020,5,positive,Menyediakan hp dengan promo menarik
05/07/2020,4,positive,"Tidak terlalu banyak varian hp dan aksesoris, tetapi pelayanan bagus, parkiran cukup luas, karyawan ramah"
03/07/2020,5,neutral,Pelayanan yg baik
02/07/2020,5,negative,Kak bisa service hp realme kah disini hp realme saya gampang panas dan tiba tiba kalo panas hp saya jadi lemot kira kira itu kena apa nya ya?
01/07/2020,5,neutral,Langganan HP
29/06/2020,4,neutral,"I came here to see handphone accessories. The display space & collection are limited, I think:)"
27/06/2020,3,positive,Kebanyakn spg kurang menguasai produk knowledge
25/06/2020,5,positive,"Pelayanan baik, type hp lengkap harga sesuai kualitas"
21/06/2020,3,neutral,Gak semua pegawai paham apa yang mereka jual
21/06/2020,4,positive,Lumayan murah harga hp
20/06/2020,3,positive,Tidak sesuai dengan penjelasan yg di berikan bagian customer service
20/06/2020,5,positive,"Mantap ges, tak ada tandingan layanannya"
17/06/2020,5,neutral,Lengkap dengan pelayanan yang ramah.
11/06/2020,5,negative,"Klo beli HP selalu ke sini, Mungkin selisih beberapa puluh ribu, Tp pelayanan nya di sini ena, ga terlalu ramai, Parkir ga susah.."
09/06/2020,5,positive,Luas
06/06/2020,3,neutral,"Habis beli smart phone disini, pelayanannya bagus harganya muraaah tapi kenapa ya waktu check unit terkesan asal2an, buka dus trus cek fisik, fungsi charger sama streaming youtube aja. Pdahal biasanya kalau di tempat lain ada pengecekan layar warna warni, cek touch screen, microphone dg panggilan, dll Oh iya padahal store nya cozy dan modern, tapi toiletnyaaa kurang layak. Smg sgera diperbaiki."
30/05/2020,5,positive,Harga bersaing
29/05/2020,5,neutral,Pelayanan nya sangat ramah
29/05/2020,5,neutral,Yeah 3Putra
24/05/2020,5,neutral,Mantab pelayan ramah
24/05/2020,5,neutral,Counter handphone terlengkap di malang raya
18/05/2020,5,positive,Good service Right place Good price Good parking Good lah pokok e rek
15/05/2020,3,positive,saya sarankan bndingkan harga ke toko lain dulu... menurut pengalaman sy
23/04/2020,3,positive,Harga realme c1 or dua brp ya..2020...
13/04/2020,5,positive,"Tiga putra Secara umum pelayanan sangat memuaskan. Harga standar, tidak murah juga tidak mahal. Tapi termasuk lebih murah daripada beberapa counter yg ""klaim diri murah"". Garansi terpercaya. Suka saja beli di sini, tempat bersih dan besar, parkir luas, dan banyak karyawannya yg helpful."
05/04/2020,4,neutral,Mbak²nya was very kind and very helpful!
18/03/2020,4,negative,Dekat alun-alun kota malang
15/03/2020,5,negative,"Tempat luas, petugas ramah"
14/03/2020,5,neutral,Br
12/03/2020,5,neutral,Bersih pelayanannya cepat
07/03/2020,5,neutral,Pelayanannya
02/03/2020,5,positive,nice place to buy smartphone
02/03/2020,5,neutral,Cepat...ada minuman juga ..free untuk costumer
27/02/2020,5,positive,Menyediakan berbagai macam smartphone dan aksesoris nya jadi tidak perlu repot pindah-pindah toko
20/02/2020,5,neutral,baik sopan santun murah senyum juga cantik2
20/02/2020,5,negative,Tempat Baik
18/02/2020,3,neutral,Tidak bisa beli dgn cicilan pakai jartu bank
16/02/2020,3,neutral,lumayan
16/02/2020,2,negative,"Harga masih diatas meteor...barang banyaknyg kosong...nokia, asus infonya belum datang, mau tiap minggu kesana masih sama"
14/02/2020,5,positive,Good Place
10/02/2020,5,neutral,Mayan murah kok
10/02/2020,1,neutral,Biasa sj
29/01/2020,5,negative,Saya memilih karena pelayanan yang maksi.
28/01/2020,5,positive,"Kmrn ke sini utk beli Realme 5 pro, harganya lebih murah dr pd toko sebelah Aku udah bandingkan Pelayanan bintang 5 Segala jenis smartphone pasti ada, tp utk aksesoris kurang lengkap Bahkan pas aku beli, dpt kupon undian dg hadiah motor"
23/01/2020,5,positive,Layanan memuaskan
19/01/2020,4,positive,Menyediakan berbagai merek dan jenis handphone dengan harga bersaing
18/01/2020,4,negative,Tempat Ok pelayanan Ok barang bagus
18/01/2020,5,positive,"Pelayan dari Pihak toko, oke banget"
17/01/2020,5,negative,Waktu tunggu terlalu lama.. barang tidak ready
16/01/2020,5,positive,Sering ada promo dan undian berhadiah
15/01/2020,5,positive,A nice place to buy new phones. Good salesperson as well.
14/01/2020,4,neutral,Pelayanan nya +
05/01/2020,5,negative,"Dilayani dengan baik. Terimakasih. Saya kesini Cari xiaomi redminote 8 pro yang versi 6/128, mengingat stock barang yang cukup ghoib, beruntung sekali ahirnya dapat yang warna putih. Kebetulan ada 2 stock barang, putih dan grey. Untuk anda yang membawa kendaraan baik roda 4 ataupun roda 2, tempat parkir tersedia cukup luas Dan dijaga oleh security berpakaian cukup rapi."
01/01/2020,5,positive,Tempat beli hp yg tepat... buat km yg suka hp bramded & good quality
30/12/2019,2,positive,Mahal
18/12/2019,5,neutral,Bekerja disampingnya
07/12/2019,5,positive,Tempat nyaman dan bisa pilih aneka smartphone
04/12/2019,3,neutral,tempat gadget harga bersaing
01/12/2019,5,neutral,tempat yg nyaman
30/11/2019,5,neutral,"Ramah, penjelasan dari sales counter juga sangat jelas,goodlah.."
26/11/2019,5,neutral,rame
26/11/2019,5,neutral,Mobile phone shop
25/11/2019,5,positive,Nice
24/11/2019,2,neutral,"Gan mau tanya, s8 ada gak?? Bekas juga gpp"
16/11/2019,3,positive,Murah nyaman pelayanan bagus
15/11/2019,3,neutral,"Toko hp lumayan,,,,"
15/11/2019,5,positive,"Harga merakyat, tempat nyaman, recommended buat yang cari HP kekinian"
15/11/2019,4,neutral,Lokasi nya enak
14/11/2019,5,neutral,"Pelayanan baik, tempat cozy & harga kompetitif...Recommended"
14/11/2019,5,positive,"Pelayanan okay, parkir luas"
12/11/2019,5,neutral,Langganan udah bertahun-tahun dan pasti dapat harga termurah dari tempat lain
02/11/2019,5,neutral,"Salesnya ramah,, soal harga ya kompetitif lah"
29/10/2019,5,positive,"Lengkap, semua handphone tersedia. SPG n SPB nya banyaaak banget, sampe malu dikerumunin saat mau liat liat HP. Pelayanan ramah, baik dan santuy.."
21/10/2019,4,neutral,Belanja rekomended
16/10/2019,5,positive,Pelayanan dan penjelasan produk yang ditawarkan sangat bermanfaat dan bagus. Jadi calon pembeli lebih yakin akan barang yang akan dibeli
15/10/2019,5,neutral,Tempat nyaman&ramah-ramah
15/10/2019,5,negative,Pelayanannya bagus petugasnya ramah
13/10/2019,5,neutral,"Pelayanan ok, mbak lia nya sangat membantu"
13/10/2019,5,negative,Pelayanan cukup baik
13/10/2019,5,positive,Pelayanan bagus....penjelasan produk detail...puas....
13/10/2019,5,positive,Tiga putra kawi jadi favorit kalau mau beli HP keluaran terbaru dengan harga yg pas dikantong. Pelayanannya baik dan ramah. Good job. Pertahankan terus tiga putra kawi..
13/10/2019,5,positive,Harga ok. Pelayanan Ramah. Tempat nyaman. Recommended !
13/10/2019,5,neutral,"pelayanan ramah,baik,sangat membantu jika kebingungan memilih produk."
06/10/2019,4,neutral,"Display toko bagus, terang pencahayaan nya, pelayanan nya juga ramah dan tanggap"
05/10/2019,4,negative,"Pelayanan bagus, ramah, product knowledge juga bagus, ada variasi pilihan pembayaran."
04/10/2019,5,positive,beli hp di sini ada undian nya lho. tempat nyaman. ada contoh hp nya. barang pasti ori. pelayanan nyaman parkir gratis itu paling penting. . bisa pilih sepuas nya. ada cafe nya lagi enak banget deh
04/10/2019,5,positive,"Utk pelayannanya cepat, memberi penjelasan juga ok. Terus ditingkatkan pelayanan kpd customer dan murah senyum yaa.."
29/09/2019,5,positive,Keren...nyaman...ramah2 sellernya
29/09/2019,4,positive,Nyaman & Ramah
21/09/2019,5,positive,Nice service Comfy place
15/09/2019,5,positive,Beli HP yang aman memuaskan
15/09/2019,5,positive,Pelayanan oke dan ramah
14/09/2019,5,positive,Cari hp parkir luas
13/09/2019,5,positive,Proses sangat cepat
05/09/2019,5,positive,"Karyawan sangat ramah, trmpat bersih, harga handphone terjangkau"
02/09/2019,5,positive,"Pengalaman ke sini itu po z1 pro itu ada barang contoh nya walaupun hp nya punya pegawainya, tapi setidaknya ada usaha untuk menunjukan barang ya ingin di po konsumen"
31/08/2019,1,negative,"Baru beli handphone Oppo A5S kondisi baru dan tersegel di tempat ini, belum ada 24 jam handphonenya sudah rusak, layarnya mati tidak bisa dinyalakan. Padahal beli handphone second di counter HP biasa aja nggak mungkin rusak dalam waktu kurang dari 24 jam."
30/08/2019,4,positive,"Melayani jual beli handphone Tukar tambah juga bisa .. pelayanan ramah"""
23/08/2019,3,negative,Enak tempatnya gede
22/08/2019,5,positive,Pas ketemu sales promotion yang ramah dan menguasai kelebihan dan kekurangan smartphone... Jadi PD beli smartphone di tiga putra kawi #masAry
20/08/2019,5,positive,Toko handphone Harga bersaing Pelayanan baik Barang asli bergaransi
19/08/2019,3,negative,"Ok, tapi ternyata ga selengkap kata orang2"
11/08/2019,5,negative,Pelayanan aftersale bagus apalagi klo masih ikut garansi 1 bulannya
09/08/2019,5,neutral,Pelayanannya cekatan dan ramah
07/08/2019,5,positive,Menarik
03/08/2019,5,positive,Tempat luas & pegawainya ramah jelasinnya
26/07/2019,4,neutral,Layanan cepat....
21/07/2019,1,neutral,"Pelayanannya lama banget, sampe capek nunggu, padahal sepi, banyak pegawai yang nganggur juga.. Jual hape tapi barangnya masih ngambil dulu soalnya ga tersedia.. Parah sih"
13/07/2019,5,positive,Terima kasih Tiga Putra
09/07/2019,5,positive,Pelayanan okee banget lumayan lengkap sih harga sesuai pasaran lah..
03/07/2019,5,neutral,Tempat terbaik dan termurah untuk segala merk smartphone.
02/07/2019,1,negative,Ruwet nguruse
24/06/2019,5,positive,Quite good
15/06/2019,5,negative,"Exclusive varian ponsel cukup lengkap, pelayanan standaed, harga cenderung tinggi, untuk dapat garansi toko harus bayar extra"
11/06/2019,4,positive,"Pelayanan memuaskan, sabar2 pegawainya"
10/06/2019,4,neutral,The salespersons truly understand the product knowledge of every products sold there.
03/06/2019,1,positive,"Saya datang niat beli redmi note 7 ram 4, kemudian saya diarahkan spg nya buat beli oppo A7. Awalnya saya tetep mau cari redmi, tapi spg nya terlalu melebih2kan kualitas oppoa7 dibanding redmi. Saya terpancing jadi beli beli oppo a7. Akhirnya saya sampai rumah nyesel setelah lihat perbandingan reviewnya. Mana buat game ga enak, performanya kalah sama redmi s2 yg harganya sejutaan. Tolong spg nya kalau bohong jangan berlebihan agar produknya laku. Kasian orang desa kaya saya mudah terpengaruh :'"
01/06/2019,1,positive,Itu pegawainya sales oppo ya? Ketika niatnya beli hp selain oppo tapi malah diarahin ke oppo terus dan ketika memutuskan beli selain oppo pelayanannya langsung gak enak banget.
30/05/2019,4,negative,"Pelayanan sih bagus, lengkap banyak pilihan. Pada saat sudah ada pembelian dan mau cek fisik hape, gak ada meja en kursi.. kebanyakan sales mungkin ya..kita cust mau duduk bingung..semuanya didudukin salesnya, pada main hape semua..akhirnya diarahkan duduk di area kasir deh.."
29/05/2019,5,neutral,Very intersting
26/05/2019,5,neutral,"Udah 7x beli hp disini, gk pernah kecewa. Harga bersaing dengan meteor dan indocell"
15/05/2019,5,neutral,"Ownernya ramah, murah lagi"
28/04/2019,5,neutral,"Tempatnya nyaman, pelayanan nya sangat baik, staff nya ramah dan sangat membantu"
26/04/2019,4,positive,Pelayanannya good
17/04/2019,4,negative,"Ruangan sedikit panas/pengap karena ac kurang dingin, kusus hp, tapi assesori nya tidak lengkap, lokasi di premium bisnis....dekat mog"
08/04/2019,5,neutral,Hg
07/04/2019,4,neutral,Layanan yg bagus...sip
01/04/2019,5,negative,Tempat langganan beli gadget hp...
29/03/2019,4,neutral,"Toko hp yg cukup lengkap, pegawai ramah & helpful"
24/03/2019,5,negative,"mau cari HP, dan accecories nya juga tersedia disini,,, agak mahal dikit memang, tapi dia berani kasih garansi toko selama 1 bulan kalau rusak ganti baru. bikin tenang juga sih, segala macam merek ada disini semua, stok juga cepet habis, buruan beli deh mending."
23/03/2019,5,neutral,Hartono Electronic
22/03/2019,3,positive,The staffs have a great product knowledge on the stuff their selling
15/03/2019,4,positive,"Lengkap, banyak diskon dan promo. Recomended Lah"
13/03/2019,4,positive,Murah berkualitas
11/03/2019,5,negative,"Tiga putra yang di sini tempatnya luas, ada display produk dari berbagai brand yang bisa dicoba, jadi ya sepertinya sudah standar dari gerai hp besar sekarang ini lah. Kalau harga saya rasa lumayan kompetitif ya, bisa lebih murah, bisa lebih mahal dari toko lain, tp bedanya pun gak jauh, kecuali dibandingkan toko franchise macam erafone dan lain-lain."
10/03/2019,4,neutral,"Pilihannya banyak, pelayanan bagus.."
08/03/2019,3,neutral,Mahal dan kurang lengkap HP nya
05/03/2019,3,positive,Stock for phone really not recomended btw. Good service and a lots of parking area.
04/03/2019,5,neutral,"Ramah pelayanan, lengkap untuk beli hp"
03/03/2019,4,positive,": complete handphone store, also good price.."
02/03/2019,5,positive,"nice place to buy phones, friendly sales, not overpriced. there are some smartphone accesories too"
27/02/2019,5,positive,"Tempatnya nyaman, pelayanannya ramah, dan harga terjangkau"
23/02/2019,5,neutral,"Tempat mewah, karyawan baik2"
22/02/2019,5,negative,Cari cari hp terbaru lumayan lengkap
15/02/2019,5,positive,"The first thing I love from this place is the clerks. They are very informative, responsive, and polite. I like to spend my time just for discussing the product they sell. This place has various promo as well. I can find most of the gadgets I want to know here. This is the first place I visited when I need to get information about gadgets or when I accompany my friends to buy their gadget. The parking space is spacious. And there is no charge for the parking."
14/02/2019,2,positive,Mahaaaal....
14/02/2019,4,neutral,recomendasi untuk anda
13/02/2019,4,neutral,Lumayan humble
07/02/2019,5,neutral,Lengkap sekali hpnya
07/02/2019,5,positive,"Harganya lebih murah untuk tipe tertentu. Pelayanannya juga memuaskan. Kami lbh memilih beli offline langsung ke toko, spy bisa pegang barang dan diskusi ttg kekurangan dan kelebihan tiap produk."
06/02/2019,5,negative,"Karyawannya baek2 ramah2, ngejelasinnya enak, dan ga maksa hehe"
05/02/2019,4,positive,Harga dan pelayanan lumayan
03/02/2019,5,neutral,Besar dibandingkan yg di gajah Mada...
02/02/2019,4,positive,Produk hp lengkap. Sayang pegawai nya agak kurang asik
19/01/2019,4,positive,Cukup bayar Rp.0 anda bisa bawa hp idaman..bekerja sama dg spektra..
16/01/2019,3,negative,Antar temen cari hp
07/01/2019,5,neutral,"Tempat nyaman, bersih, dingin, pelayanan juga bagus layak dapat bintang 5"
06/01/2019,4,neutral,"Kalau perlu hp baru ya kesini aja jaminan mutu dan pelayanan baik, harga nya ya wajar lah"
06/01/2019,4,negative,It has wide space parking lot and low price
06/01/2019,4,negative,Tempat cari smartphone dan aksesorisnya
30/12/2018,5,neutral,"Ramai terjangkau, recommended"
29/12/2018,2,negative,Pelayanan masih kurang cepay
28/12/2018,5,positive,Tempat mudah dijangkau. Parkir luas. Banyak pilihan gadget dr harga murah sampai mahal.
26/12/2018,4,positive,"Salah satu toko Handphone besar di kota malang. Hampir semua type handphone tersedia di tempat ini. Menyediakan juga accesories Handphone dan power bank berkualitas. Pembelian Handphone bisa tunai maupun kredit. Kredit dilayani HCI, Megazip dan AEON. Pelayanan sangat bagus dan ramah. Recomended buat yang mau ganti handphone.."
19/12/2018,1,negative,"Pernah ngater temen beli hp disini. Mbak2 nya jelasin speksifikasi hp nya masih ragu-ragu gitu. Padahal dari awal temenku udah browsing itu hp Nokia 5 ada finger print nya, tapi mbak nya bilang nggak ada dan masih nanya temen di sebelah nya, di brosur sudah ada tulisan nya. Terus kalo kayak gini gimana mau nawarin hp ke costumer kalo spek hp nya aja nggak tau. Terus pas waktu unboxing itu hp mas-mas jelasin nya cuma isi hp ini itu ya kita tau lah, nggak jelasin gimana ini pemakaian pertama ngecasnya berapa jam nanti. Dan temennya dia dibelakang tanya bagian belakang hp itu finger print bukan, mas nya jawab nggak tau. Spontan dong temen ku jawab itu finger print e di depan, di tombol home. Dan mas e malah bercanda sama mbak2 disebelah seakan nggak merhatiin kita di depannya. Untung hp udah di duit in duluan. Saran deh buat mas mbak SPG nya di tambah lagi pengetahuan e hp yang mau di jual ke custumernya. Padahal tempatnya udah nyaman, nggak parkir pula."
13/12/2018,5,positive,"Beli hape disini murmer, pelayanan oke, rekomendasi bagi kamu yg cari hp murah. Banyak varian type merk. Parkir luas. Dan gratis."
05/12/2018,5,positive,Bisa cash dan kredit sales counter cantik cantik juga ramah
01/12/2018,5,neutral,Bs kredit
01/12/2018,5,positive,"Sangat maksimal,dan terpercaya"
27/11/2018,5,positive,"toko handphone yang satu ini berkonsep modern dan berkelas,lokasi berada di jalan kawi bersebelahan dengan mall olimpic garden.tempat sangat terlihat premium dan nyaman pelayanan dari pegawai toko ramah dan bersahabat.tempat parkir sangat luas sekali dan gratis"
25/11/2018,5,positive,"Lengkap, nyaman, murah"
10/11/2018,5,positive,Parkiran luas
09/11/2018,5,neutral,Murah & tempat nyaman
06/11/2018,5,neutral,Pelayanannya excellent
05/11/2018,3,neutral,Murah
04/11/2018,5,neutral,Recomended
02/11/2018,4,positive,"Lengkap pelayanan bagus, fasilitas parkir luas. Modern. Bs pakai credit card"
28/10/2018,5,positive,Lengkap koleksi hpnya
28/10/2018,5,positive,Great
27/10/2018,5,negative,Dengan lokasi yang bukan ditepi jalan utama membuat tempat ini enak untuk menenangkan diri dari keramaian.
27/10/2018,3,negative,Tempat yang bagus
14/10/2018,5,positive,"Lokasi strategis, parkir luas"
11/10/2018,4,positive,Toko Hape Tiga Putra Kawi adalah rukukan terbaik anda yg ingin membeli hape dg harga terbaik dan terjangkau... Pemilik Tiga Putra Kawi sangat peduli dg kegiatan muda mudi Malang Raya terutama kegiatan kesenian dan kebudayaannya..diwujudkan dalam acara OPPO Dance Competition 2018..
10/10/2018,5,neutral,Beli hape disini saja
04/10/2018,3,positive,"Tempat nyaman, belanja senang, pramuniaga familiar...jadi betah belanja hp di sini"
28/09/2018,5,neutral,Hp murah di malang
28/09/2018,4,positive,good
24/09/2018,4,positive,Nice service. Sedikit terganggu dg SPG/SPB yg menonjol2kan suatu produk lain sementara kita sdg fokus ke suatu produk. Mungkin ini akibat sistem bonus yg diberikan oleh produsen thd SPG/SPB jika berhasil menjual produk mereka. Sementara produsen standar tdk memberi bonus. Ini bisa merusak nama baik toko. IMHO
23/09/2018,5,neutral,"pelayanan bagus, cepat dan keramahan pelayan paling utama"
20/09/2018,5,negative,"Tempat belanja hp terlengkap dimalang, mantab pokoknya sukses terus untuk 3 putra pelayanannya ramah, mengerti tentang hp, cepat juga."
20/09/2018,3,negative,"Keluhan soal warna hp samsung j6 , saya kepingin warna biru, katanya spg ,samsung j6 ada warna biru, tp setelah dibayar dan dibuka saya kecewa karena setelah dibuka kok warnanya ungu, untuk spg mohon lebih teliti lagi"
17/09/2018,5,positive,Tiga putra HP center kawi pelayanan prima
16/09/2018,5,negative,"Baik pelayanannya ramah,bagus tempatnya"
13/09/2018,3,positive,Nyaman sayang tidak lengkap
11/09/2018,5,positive,Pelayananx mantul...mbakx ramah...suarax lembut banget maux lama2 aj d sini....n penjelasanx lengkap n detail banget ....
10/09/2018,5,neutral,Bagus deh pelayanannya
10/09/2018,4,positive,Tempatnya strategis bisa dilihat kendaraan umum... sip dah
10/09/2018,5,positive,Good and nice service. God job Tiga Putra.
09/09/2018,5,neutral,Pelayanan sangat baaiikkk sekali
09/09/2018,4,positive,Good place for gadget and Aice ice cream
09/09/2018,5,positive,Ramah dan nyaman . Hehehe
08/09/2018,5,neutral,Pelayanannya baik
07/09/2018,4,positive,Harganya kalau bisa lebih murah lagi
07/09/2018,5,positive,"Pelayanannya memuaskan, dan rekomend banget buat beli Hp"
07/09/2018,5,positive,Pelayanan nya sangat memuaskan
07/09/2018,5,positive,Tempat belanja hp dan aksesorie yang cukul lengkap di malang kota serta tempat yang sangat nyaman di tambah lagi parkiran yang luas dan gratis yang sudah di jaga dengan aman oleh satpam yang bertugas. Selain itu harganya juga relatif lebih murah di bandingkan toko-toko yang lain yang ada di kota malang.
07/09/2018,5,neutral,Pelayanan cepet dan pelayanan ramah
06/09/2018,4,positive,"servis bagus, cuma harga lebih mahal"
06/09/2018,5,positive,Harga dan pelayanan memuaskan
04/09/2018,5,neutral,Ok barang ada
03/09/2018,3,neutral,"Pelayanan disini sangat bagus,dan harga cukup bersaing dengan konter lain"
03/09/2018,5,neutral,sangat baikk
02/09/2018,5,positive,"Pelayanan yang sangat baik, harga bersaing lebih murah dari toko yang lain. Fasilitas konsumen yang memadai. Happy dan nyaman belanja hp di tiga putra"
02/09/2018,4,positive,"Lokasi strategis, tempat nya nyaman,, mbak dan mas ramah2 banget,,, penjelasan produk rinci dan mudah dipahami"
02/09/2018,5,positive,"Pelayanan baik. Pegawainya ramah, cepat juga. Kalo beli hp selalu disini, dan kualitas ga pernah bikin kecewa"
02/09/2018,4,positive,Spesifikasi bgus tapi sayang sekali hansetnya gak ada
02/09/2018,5,positive,Semoga tiga putra lebih sukses kedepannya :)
02/09/2018,3,neutral,Petugasnya ramah bersahabat.pelayanan customer ok.pertahankan dan tingkatkan di masa mendatang.sukses selalu tiga putra kawi official
02/09/2018,5,negative,Cukup bagus
26/08/2018,2,positive,Harga mahal
18/08/2018,5,positive,"Tokonya strategis, mudah ditemukan, pelayanan cepat, pegawainya antusias, produknya banyak, dapat melakukan pembayaran dg berbagai cara, pilihan terbaik untuk komunikasi Anda"
13/08/2018,1,neutral,hati2 berbelanja di toko ini.bnyk tipu2
12/08/2018,4,positive,Staff ramah dan telaten
31/07/2018,5,negative,"Pelayanannya bagus, tempatnya juga strategis"
31/07/2018,5,positive,Pelayaran yang baik dan memuaskan
30/07/2018,5,positive,"Pelayanan di tiga putra sangat nyaman, baik, ramah, cepat dan saya merasa puas dengan pelayanan ini. Bagi warga sekitar pengen hp murah dan berkualitas datang aja langsung ke tiga putra oke. Tidak sampai 20 menit udah dapat nih hp impian anda"
28/07/2018,1,positive,"Pelayanan gak banget Pegawai pada ngerumpi mesti Cara mereka nge treat gak enak banget Saya ke sana liat liat, mau beli hape masih seragaman sekolah mbaknya jutek, waktu saya liat brosur diusir secara halus ""mas, brosurnya bisa dibaca dirumah"" Begitu saya dateng sama orang tua bisa bagai raja. Mending beli di mall sebelah aja, pelayanan dapet pilihan lengkap."
26/07/2018,5,neutral,Lumayan lengkap
25/07/2018,5,positive,"Nyaman buat belanja hp, parkir luas."
25/07/2018,5,neutral,Pelayanannya bagus trs juga ramah
25/07/2018,5,neutral,Pelayanannya Baik
23/07/2018,5,neutral,Baik pelayanannya
23/07/2018,5,neutral,Pokoknya the best
23/07/2018,2,neutral,Harga kalah bersaing dengan yang lain
