date,rating,text,sentiment
12/01/2021,4,"Tempat besar, mud ah ditemukan, parkir luas, protokol kesehatan baik, pelayanan ramah, hp dan aksesoris lumayan lengkap, harga beberapa ada yang menurut saya agak mahal tapi overall standard lah.",positive
28/12/2020,5,Pelayanannya bagus dan tempatnya nyaman,positive
28/12/2020,5,"Bagi yang memerlukan handphone, inilah tempatnya.",negative
27/12/2020,5,Pegawainya baik dan ramah2,positive
20/12/2020,5,Lumayan,positive
17/12/2020,4,Lokasi parkirnya sekarang cukup luas barang² yg dijual juga ok,positive
17/12/2020,5,"Tempat faforit beli hp ,karyawan ramsh""",positive
11/12/2020,4,"Habis beli HP disini, nggak dapat bonus merchandise hehehe ...",positive
11/12/2020,3,banyak promo,positive
08/12/2020,5,Mau beli HP apa aja kunjungi Tiga putra,negative
05/12/2020,5,"Selalu terbaik, sudah beberapa kali belanja kesini",positive
20/11/2020,5,"Makasih tiga putra ... Khususnya mbak Eliza , selalu SABAR dan PAHAM dgn banyak pertanyaan n kemauan ku kita langganan disini dari awal ada nya tiga putra Kawi",positive
08/11/2020,4,barangnya lengkap.... mbak e lumayan dalam menjelaskan (semoga obyektif)... tapi suasana toko agak berantakan (krn sedang expansi)... dan AC nya kurang kuat,positive
08/11/2020,5,Pelayanan sangat memuaskan...mas2 dan mbk2 nya ramah...terima kasih,positive
15/10/2020,5,Tokonya bagus. Pegawainya ramah,positive
10/10/2020,5,Bagus barang nya kemarin papa ku beli hp Vivo v20 se,positive
08/10/2020,5,Pegawai ramah2 pelayanan sopan profesional dan berpengalaman,positive
06/10/2020,5,"Tempat bagus , pelayanan ramah & mas faiz menjelaskan tentang S20 ultra dengan sangat detail, rekomended sih menurut sy",positive
01/10/2020,5,"Tempatnya nyaman sekali. Area parkir begitu luas, tak hanya untuk roda dua, begitu juga pengguna roda empat. Gak perlu khawatir nyari lokasi parkir. Tersedia banyak pilihan unit dengan berbagai penawaran. Salesnya ramah dan informatif dalam menjelaskan. Nyari hp di kawasan Kawi bisa menjadi alternatif di Tiga Putra cabang sini.",negative
28/09/2020,5,"Yg dicari ga ada sih, tp mas mas nya gercep ngasih pilihan lain sesuai sm yg dimau",negative
23/09/2020,5,1 minggu yg lalu soya beli Hp samsung A 20 seharga 2.350 ditempat ini tiga putra kawi.,positive
17/09/2020,5,Nice place,positive
16/09/2020,5,"Harga bersaing pelayanan bagus tempat nyaman parkir luas.Recomded deh,, buat yg mau belanja kesini",positive
05/09/2020,3,"Pelayanan puas, tempat parkir luas...",positive
30/08/2020,5,"Tempat nyaman, parkir luas, pelayanan memuaskan",positive
26/08/2020,4,"Pelayanan ramah, produk berkualitas serta harga agak miring dari yang lain... Kadang pelayan lupa memberi bonus atas pembelian...",positive
25/08/2020,5,"Harga HPnya bersaing dengan toko terkenal lainnya di Malang. Tempatnya nyaman, parkiran mobil luas",positive
24/08/2020,4,Ramah tamah,positive
24/08/2020,5,"Toko HP yang bagus, lengkap dan menjual produk-produk terbaru serta dilayani dengan sabar dan informatif.",positive
21/08/2020,5,"Dengan pelayanan ramah, dan harga cukup bersaing",positive
14/08/2020,4,"Tempat ckp nyaman, plyanan baik, protokol covid-19 baik. Jenis Smartphone yg dijual ckp beragam. Recommended",positive
04/08/2020,5,Luas tempatnyq,positive
31/07/2020,5,"Tempat nyaman, tidak terlalu ramai, pegawai ramah",positive
30/07/2020,4,"Mbak nya ramah. Dan cantik pelayanan nya juga baik. Tapi saya pernah tanya barang sebelum datang ke toko, terus di suruh datang ke toko nya, e pas udah di toko barang nya kosong. saya kecewa.",negative
29/07/2020,5,"Keren banget, ramah sales""nya",positive
27/07/2020,5,"Harga lebih murah, pelayanan ramah, nyaman",positive
20/07/2020,3,"Kurang lengkap, dan harga yang ditawarkan relatif lebih mahal...",positive
14/07/2020,3,Cuma sharing aja sih.. Saya kesana ingin beli hp xiao** dan salesnya sudah tau tapi kenapa ya kok saya diarahkan ke op** terus jadi kurang nyaman karena salesnya agak ngotot dengan produknya,negative
11/07/2020,5,pelayanan cepat dan harga.banysk discoun,positive
10/07/2020,5,Menyediakan hp dengan promo menarik,positive
05/07/2020,4,"Tidak terlalu banyak varian hp dan aksesoris, tetapi pelayanan bagus, parkiran cukup luas, karyawan ramah",positive
03/07/2020,5,Pelayanan yg baik,positive
02/07/2020,5,Kak bisa service hp realme kah disini hp realme saya gampang panas dan tiba tiba kalo panas hp saya jadi lemot kira kira itu kena apa nya ya?,negative
01/07/2020,5,Langganan HP,positive
29/06/2020,4,"I came here to see handphone accessories. The display space & collection are limited, I think:)",positive
27/06/2020,3,Kebanyakn spg kurang menguasai produk knowledge,positive
25/06/2020,5,"Pelayanan baik, type hp lengkap harga sesuai kualitas",positive
21/06/2020,3,Gak semua pegawai paham apa yang mereka jual,negative
21/06/2020,4,Lumayan murah harga hp,positive
20/06/2020,3,Tidak sesuai dengan penjelasan yg di berikan bagian customer service,positive
20/06/2020,5,"Mantap ges, tak ada tandingan layanannya",positive
17/06/2020,5,Lengkap dengan pelayanan yang ramah.,positive
11/06/2020,5,"Klo beli HP selalu ke sini, Mungkin selisih beberapa puluh ribu, Tp pelayanan nya di sini ena, ga terlalu ramai, Parkir ga susah..",positive
09/06/2020,5,Luas,positive
06/06/2020,3,"Habis beli smart phone disini, pelayanannya bagus harganya muraaah tapi kenapa ya waktu check unit terkesan asal2an, buka dus trus cek fisik, fungsi charger sama streaming youtube aja. Pdahal biasanya kalau di tempat lain ada pengecekan layar warna warni, cek touch screen, microphone dg panggilan, dll Oh iya padahal store nya cozy dan modern, tapi toiletnyaaa kurang layak. Smg sgera diperbaiki.",negative
30/05/2020,5,Harga bersaing,positive
29/05/2020,5,Pelayanan nya sangat ramah,positive
29/05/2020,5,Yeah 3Putra,negative
24/05/2020,5,Mantab pelayan ramah,positive
24/05/2020,5,Counter handphone terlengkap di malang raya,positive
18/05/2020,5,Good service Right place Good price Good parking Good lah pokok e rek,positive
15/05/2020,3,saya sarankan bndingkan harga ke toko lain dulu... menurut pengalaman sy,positive
23/04/2020,3,Harga realme c1 or dua brp ya..2020...,positive
13/04/2020,5,"Tiga putra Secara umum pelayanan sangat memuaskan. Harga standar, tidak murah juga tidak mahal. Tapi termasuk lebih murah daripada beberapa counter yg ""klaim diri murah"". Garansi terpercaya. Suka saja beli di sini, tempat bersih dan besar, parkir luas, dan banyak karyawannya yg helpful.",positive
05/04/2020,4,Mbak²nya was very kind and very helpful!,positive
18/03/2020,4,Dekat alun-alun kota malang,positive
15/03/2020,5,"Tempat luas, petugas ramah",negative
14/03/2020,5,Br,negative
12/03/2020,5,Bersih pelayanannya cepat,positive
07/03/2020,5,Pelayanannya,positive
02/03/2020,5,nice place to buy smartphone,positive
02/03/2020,5,Cepat...ada minuman juga ..free untuk costumer,positive
27/02/2020,5,Menyediakan berbagai macam smartphone dan aksesoris nya jadi tidak perlu repot pindah-pindah toko,positive
20/02/2020,5,baik sopan santun murah senyum juga cantik2,positive
20/02/2020,5,Tempat Baik,negative
18/02/2020,3,Tidak bisa beli dgn cicilan pakai jartu bank,positive
16/02/2020,3,lumayan,positive
16/02/2020,2,"Harga masih diatas meteor...barang banyaknyg kosong...nokia, asus infonya belum datang, mau tiap minggu kesana masih sama",negative
14/02/2020,5,Good Place,positive
10/02/2020,5,Mayan murah kok,positive
10/02/2020,1,Biasa sj,positive
29/01/2020,5,Saya memilih karena pelayanan yang maksi.,negative
28/01/2020,5,"Kmrn ke sini utk beli Realme 5 pro, harganya lebih murah dr pd toko sebelah Aku udah bandingkan Pelayanan bintang 5 Segala jenis smartphone pasti ada, tp utk aksesoris kurang lengkap Bahkan pas aku beli, dpt kupon undian dg hadiah motor",positive
23/01/2020,5,Layanan memuaskan,positive
19/01/2020,4,Menyediakan berbagai merek dan jenis handphone dengan harga bersaing,positive
18/01/2020,4,Tempat Ok pelayanan Ok barang bagus,negative
18/01/2020,5,"Pelayan dari Pihak toko, oke banget",positive
17/01/2020,5,Waktu tunggu terlalu lama.. barang tidak ready,negative
16/01/2020,5,Sering ada promo dan undian berhadiah,positive
15/01/2020,5,A nice place to buy new phones. Good salesperson as well.,positive
14/01/2020,4,Pelayanan nya +,positive
05/01/2020,5,"Dilayani dengan baik. Terimakasih. Saya kesini Cari xiaomi redminote 8 pro yang versi 6/128, mengingat stock barang yang cukup ghoib, beruntung sekali ahirnya dapat yang warna putih. Kebetulan ada 2 stock barang, putih dan grey. Untuk anda yang membawa kendaraan baik roda 4 ataupun roda 2, tempat parkir tersedia cukup luas Dan dijaga oleh security berpakaian cukup rapi.",negative
01/01/2020,5,Tempat beli hp yg tepat... buat km yg suka hp bramded & good quality,positive
30/12/2019,2,Mahal,positive
18/12/2019,5,Bekerja disampingnya,positive
07/12/2019,5,Tempat nyaman dan bisa pilih aneka smartphone,positive
04/12/2019,3,tempat gadget harga bersaing,positive
01/12/2019,5,tempat yg nyaman,positive
30/11/2019,5,"Ramah, penjelasan dari sales counter juga sangat jelas,goodlah..",positive
26/11/2019,5,rame,negative
26/11/2019,5,Mobile phone shop,positive
25/11/2019,5,Nice,positive
24/11/2019,2,"Gan mau tanya, s8 ada gak?? Bekas juga gpp",positive
16/11/2019,3,Murah nyaman pelayanan bagus,positive
15/11/2019,3,"Toko hp lumayan,,,,",negative
15/11/2019,5,"Harga merakyat, tempat nyaman, recommended buat yang cari HP kekinian",positive
15/11/2019,4,Lokasi nya enak,positive
14/11/2019,5,"Pelayanan baik, tempat cozy & harga kompetitif...Recommended",positive
14/11/2019,5,"Pelayanan okay, parkir luas",positive
12/11/2019,5,Langganan udah bertahun-tahun dan pasti dapat harga termurah dari tempat lain,positive
02/11/2019,5,"Salesnya ramah,, soal harga ya kompetitif lah",positive
29/10/2019,5,"Lengkap, semua handphone tersedia. SPG n SPB nya banyaaak banget, sampe malu dikerumunin saat mau liat liat HP. Pelayanan ramah, baik dan santuy..",positive
21/10/2019,4,Belanja rekomended,positive
16/10/2019,5,Pelayanan dan penjelasan produk yang ditawarkan sangat bermanfaat dan bagus. Jadi calon pembeli lebih yakin akan barang yang akan dibeli,positive
15/10/2019,5,Tempat nyaman&ramah-ramah,positive
15/10/2019,5,Pelayanannya bagus petugasnya ramah,negative
13/10/2019,5,"Pelayanan ok, mbak lia nya sangat membantu",positive
13/10/2019,5,Pelayanan cukup baik,negative
13/10/2019,5,Pelayanan bagus....penjelasan produk detail...puas....,positive
13/10/2019,5,Tiga putra kawi jadi favorit kalau mau beli HP keluaran terbaru dengan harga yg pas dikantong. Pelayanannya baik dan ramah. Good job. Pertahankan terus tiga putra kawi..,positive
13/10/2019,5,Harga ok. Pelayanan Ramah. Tempat nyaman. Recommended !,positive
13/10/2019,5,"pelayanan ramah,baik,sangat membantu jika kebingungan memilih produk.",positive
06/10/2019,4,"Display toko bagus, terang pencahayaan nya, pelayanan nya juga ramah dan tanggap",positive
05/10/2019,4,"Pelayanan bagus, ramah, product knowledge juga bagus, ada variasi pilihan pembayaran.",negative
04/10/2019,5,beli hp di sini ada undian nya lho. tempat nyaman. ada contoh hp nya. barang pasti ori. pelayanan nyaman parkir gratis itu paling penting. . bisa pilih sepuas nya. ada cafe nya lagi enak banget deh,positive
04/10/2019,5,"Utk pelayannanya cepat, memberi penjelasan juga ok. Terus ditingkatkan pelayanan kpd customer dan murah senyum yaa..",positive
29/09/2019,5,Keren...nyaman...ramah2 sellernya,positive
29/09/2019,4,Nyaman & Ramah,positive
21/09/2019,5,Nice service Comfy place,positive
15/09/2019,5,Beli HP yang aman memuaskan,positive
15/09/2019,5,Pelayanan oke dan ramah,positive
14/09/2019,5,Cari hp parkir luas,positive
13/09/2019,5,Proses sangat cepat,positive
05/09/2019,5,"Karyawan sangat ramah, trmpat bersih, harga handphone terjangkau",positive
02/09/2019,5,"Pengalaman ke sini itu po z1 pro itu ada barang contoh nya walaupun hp nya punya pegawainya, tapi setidaknya ada usaha untuk menunjukan barang ya ingin di po konsumen",positive
31/08/2019,1,"Baru beli handphone Oppo A5S kondisi baru dan tersegel di tempat ini, belum ada 24 jam handphonenya sudah rusak, layarnya mati tidak bisa dinyalakan. Padahal beli handphone second di counter HP biasa aja nggak mungkin rusak dalam waktu kurang dari 24 jam.",negative
30/08/2019,4,"Melayani jual beli handphone Tukar tambah juga bisa .. pelayanan ramah""",positive
23/08/2019,3,Enak tempatnya gede,negative
22/08/2019,5,Pas ketemu sales promotion yang ramah dan menguasai kelebihan dan kekurangan smartphone... Jadi PD beli smartphone di tiga putra kawi #masAry,positive
20/08/2019,5,Toko handphone Harga bersaing Pelayanan baik Barang asli bergaransi,positive
19/08/2019,3,"Ok, tapi ternyata ga selengkap kata orang2",negative
11/08/2019,5,Pelayanan aftersale bagus apalagi klo masih ikut garansi 1 bulannya,negative
09/08/2019,5,Pelayanannya cekatan dan ramah,positive
07/08/2019,5,Menarik,positive
03/08/2019,5,Tempat luas & pegawainya ramah jelasinnya,positive
26/07/2019,4,Layanan cepat....,positive
21/07/2019,1,"Pelayanannya lama banget, sampe capek nunggu, padahal sepi, banyak pegawai yang nganggur juga.. Jual hape tapi barangnya masih ngambil dulu soalnya ga tersedia.. Parah sih",positive
13/07/2019,5,Terima kasih Tiga Putra,positive
09/07/2019,5,Pelayanan okee banget lumayan lengkap sih harga sesuai pasaran lah..,positive
03/07/2019,5,Tempat terbaik dan termurah untuk segala merk smartphone.,positive
02/07/2019,1,Ruwet nguruse,negative
24/06/2019,5,Quite good,positive
15/06/2019,5,"Exclusive varian ponsel cukup lengkap, pelayanan standaed, harga cenderung tinggi, untuk dapat garansi toko harus bayar extra",negative
11/06/2019,4,"Pelayanan memuaskan, sabar2 pegawainya",positive
10/06/2019,4,The salespersons truly understand the product knowledge of every products sold there.,positive
03/06/2019,1,"Saya datang niat beli redmi note 7 ram 4, kemudian saya diarahkan spg nya buat beli oppo A7. Awalnya saya tetep mau cari redmi, tapi spg nya terlalu melebih2kan kualitas oppoa7 dibanding redmi. Saya terpancing jadi beli beli oppo a7. Akhirnya saya sampai rumah nyesel setelah lihat perbandingan reviewnya. Mana buat game ga enak, performanya kalah sama redmi s2 yg harganya sejutaan. Tolong spg nya kalau bohong jangan berlebihan agar produknya laku. Kasian orang desa kaya saya mudah terpengaruh :'",positive
01/06/2019,1,Itu pegawainya sales oppo ya? Ketika niatnya beli hp selain oppo tapi malah diarahin ke oppo terus dan ketika memutuskan beli selain oppo pelayanannya langsung gak enak banget.,positive
30/05/2019,4,"Pelayanan sih bagus, lengkap banyak pilihan. Pada saat sudah ada pembelian dan mau cek fisik hape, gak ada meja en kursi.. kebanyakan sales mungkin ya..kita cust mau duduk bingung..semuanya didudukin salesnya, pada main hape semua..akhirnya diarahkan duduk di area kasir deh..",negative
29/05/2019,5,Very intersting,positive
26/05/2019,5,"Udah 7x beli hp disini, gk pernah kecewa. Harga bersaing dengan meteor dan indocell",positive
15/05/2019,5,"Ownernya ramah, murah lagi",positive
28/04/2019,5,"Tempatnya nyaman, pelayanan nya sangat baik, staff nya ramah dan sangat membantu",positive
26/04/2019,4,Pelayanannya good,positive
17/04/2019,4,"Ruangan sedikit panas/pengap karena ac kurang dingin, kusus hp, tapi assesori nya tidak lengkap, lokasi di premium bisnis....dekat mog",negative
08/04/2019,5,Hg,negative
07/04/2019,4,Layanan yg bagus...sip,positive
01/04/2019,5,Tempat langganan beli gadget hp...,negative
29/03/2019,4,"Toko hp yg cukup lengkap, pegawai ramah & helpful",negative
24/03/2019,5,"mau cari HP, dan accecories nya juga tersedia disini,,, agak mahal dikit memang, tapi dia berani kasih garansi toko selama 1 bulan kalau rusak ganti baru. bikin tenang juga sih, segala macam merek ada disini semua, stok juga cepet habis, buruan beli deh mending.",negative
23/03/2019,5,Hartono Electronic,negative
22/03/2019,3,The staffs have a great product knowledge on the stuff their selling,positive
15/03/2019,4,"Lengkap, banyak diskon dan promo. Recomended Lah",positive
13/03/2019,4,Murah berkualitas,positive
11/03/2019,5,"Tiga putra yang di sini tempatnya luas, ada display produk dari berbagai brand yang bisa dicoba, jadi ya sepertinya sudah standar dari gerai hp besar sekarang ini lah. Kalau harga saya rasa lumayan kompetitif ya, bisa lebih murah, bisa lebih mahal dari toko lain, tp bedanya pun gak jauh, kecuali dibandingkan toko franchise macam erafone dan lain-lain.",positive
10/03/2019,4,"Pilihannya banyak, pelayanan bagus..",positive
08/03/2019,3,Mahal dan kurang lengkap HP nya,negative
05/03/2019,3,Stock for phone really not recomended btw. Good service and a lots of parking area.,positive
04/03/2019,5,"Ramah pelayanan, lengkap untuk beli hp",positive
03/03/2019,4,": complete handphone store, also good price..",positive
02/03/2019,5,"nice place to buy phones, friendly sales, not overpriced. there are some smartphone accesories too",positive
27/02/2019,5,"Tempatnya nyaman, pelayanannya ramah, dan harga terjangkau",positive
23/02/2019,5,"Tempat mewah, karyawan baik2",positive
22/02/2019,5,Cari cari hp terbaru lumayan lengkap,negative
15/02/2019,5,"The first thing I love from this place is the clerks. They are very informative, responsive, and polite. I like to spend my time just for discussing the product they sell. This place has various promo as well. I can find most of the gadgets I want to know here. This is the first place I visited when I need to get information about gadgets or when I accompany my friends to buy their gadget. The parking space is spacious. And there is no charge for the parking.",positive
14/02/2019,2,Mahaaaal....,positive
14/02/2019,4,recomendasi untuk anda,negative
13/02/2019,4,Lumayan humble,positive
07/02/2019,5,Lengkap sekali hpnya,positive
07/02/2019,5,"Harganya lebih murah untuk tipe tertentu. Pelayanannya juga memuaskan. Kami lbh memilih beli offline langsung ke toko, spy bisa pegang barang dan diskusi ttg kekurangan dan kelebihan tiap produk.",positive
06/02/2019,5,"Karyawannya baek2 ramah2, ngejelasinnya enak, dan ga maksa hehe",negative
05/02/2019,4,Harga dan pelayanan lumayan,positive
03/02/2019,5,Besar dibandingkan yg di gajah Mada...,positive
02/02/2019,4,Produk hp lengkap. Sayang pegawai nya agak kurang asik,positive
19/01/2019,4,Cukup bayar Rp.0 anda bisa bawa hp idaman..bekerja sama dg spektra..,positive
16/01/2019,3,Antar temen cari hp,negative
07/01/2019,5,"Tempat nyaman, bersih, dingin, pelayanan juga bagus layak dapat bintang 5",positive
06/01/2019,4,"Kalau perlu hp baru ya kesini aja jaminan mutu dan pelayanan baik, harga nya ya wajar lah",positive
06/01/2019,4,It has wide space parking lot and low price,negative
06/01/2019,4,Tempat cari smartphone dan aksesorisnya,negative
30/12/2018,5,"Ramai terjangkau, recommended",positive
29/12/2018,2,Pelayanan masih kurang cepay,negative
28/12/2018,5,Tempat mudah dijangkau. Parkir luas. Banyak pilihan gadget dr harga murah sampai mahal.,positive
26/12/2018,4,"Salah satu toko Handphone besar di kota malang. Hampir semua type handphone tersedia di tempat ini. Menyediakan juga accesories Handphone dan power bank berkualitas. Pembelian Handphone bisa tunai maupun kredit. Kredit dilayani HCI, Megazip dan AEON. Pelayanan sangat bagus dan ramah. Recomended buat yang mau ganti handphone..",positive
19/12/2018,1,"Pernah ngater temen beli hp disini. Mbak2 nya jelasin speksifikasi hp nya masih ragu-ragu gitu. Padahal dari awal temenku udah browsing itu hp Nokia 5 ada finger print nya, tapi mbak nya bilang nggak ada dan masih nanya temen di sebelah nya, di brosur sudah ada tulisan nya. Terus kalo kayak gini gimana mau nawarin hp ke costumer kalo spek hp nya aja nggak tau. Terus pas waktu unboxing itu hp mas-mas jelasin nya cuma isi hp ini itu ya kita tau lah, nggak jelasin gimana ini pemakaian pertama ngecasnya berapa jam nanti. Dan temennya dia dibelakang tanya bagian belakang hp itu finger print bukan, mas nya jawab nggak tau. Spontan dong temen ku jawab itu finger print e di depan, di tombol home. Dan mas e malah bercanda sama mbak2 disebelah seakan nggak merhatiin kita di depannya. Untung hp udah di duit in duluan. Saran deh buat mas mbak SPG nya di tambah lagi pengetahuan e hp yang mau di jual ke custumernya. Padahal tempatnya udah nyaman, nggak parkir pula.",negative
13/12/2018,5,"Beli hape disini murmer, pelayanan oke, rekomendasi bagi kamu yg cari hp murah. Banyak varian type merk. Parkir luas. Dan gratis.",positive
05/12/2018,5,Bisa cash dan kredit sales counter cantik cantik juga ramah,positive
01/12/2018,5,Bs kredit,positive
01/12/2018,5,"Sangat maksimal,dan terpercaya",positive
27/11/2018,5,"toko handphone yang satu ini berkonsep modern dan berkelas,lokasi berada di jalan kawi bersebelahan dengan mall olimpic garden.tempat sangat terlihat premium dan nyaman pelayanan dari pegawai toko ramah dan bersahabat.tempat parkir sangat luas sekali dan gratis",positive
25/11/2018,5,"Lengkap, nyaman, murah",positive
10/11/2018,5,Parkiran luas,positive
09/11/2018,5,Murah & tempat nyaman,positive
06/11/2018,5,Pelayanannya excellent,positive
05/11/2018,3,Murah,positive
04/11/2018,5,Recomended,positive
02/11/2018,4,"Lengkap pelayanan bagus, fasilitas parkir luas. Modern. Bs pakai credit card",positive
28/10/2018,5,Lengkap koleksi hpnya,positive
28/10/2018,5,Great,positive
27/10/2018,5,Dengan lokasi yang bukan ditepi jalan utama membuat tempat ini enak untuk menenangkan diri dari keramaian.,negative
27/10/2018,3,Tempat yang bagus,negative
14/10/2018,5,"Lokasi strategis, parkir luas",positive
11/10/2018,4,Toko Hape Tiga Putra Kawi adalah rukukan terbaik anda yg ingin membeli hape dg harga terbaik dan terjangkau... Pemilik Tiga Putra Kawi sangat peduli dg kegiatan muda mudi Malang Raya terutama kegiatan kesenian dan kebudayaannya..diwujudkan dalam acara OPPO Dance Competition 2018..,positive
10/10/2018,5,Beli hape disini saja,positive
04/10/2018,3,"Tempat nyaman, belanja senang, pramuniaga familiar...jadi betah belanja hp di sini",positive
28/09/2018,5,Hp murah di malang,positive
28/09/2018,4,good,positive
24/09/2018,4,Nice service. Sedikit terganggu dg SPG/SPB yg menonjol2kan suatu produk lain sementara kita sdg fokus ke suatu produk. Mungkin ini akibat sistem bonus yg diberikan oleh produsen thd SPG/SPB jika berhasil menjual produk mereka. Sementara produsen standar tdk memberi bonus. Ini bisa merusak nama baik toko. IMHO,positive
23/09/2018,5,"pelayanan bagus, cepat dan keramahan pelayan paling utama",positive
20/09/2018,5,"Tempat belanja hp terlengkap dimalang, mantab pokoknya sukses terus untuk 3 putra pelayanannya ramah, mengerti tentang hp, cepat juga.",negative
20/09/2018,3,"Keluhan soal warna hp samsung j6 , saya kepingin warna biru, katanya spg ,samsung j6 ada warna biru, tp setelah dibayar dan dibuka saya kecewa karena setelah dibuka kok warnanya ungu, untuk spg mohon lebih teliti lagi",negative
17/09/2018,5,Tiga putra HP center kawi pelayanan prima,positive
16/09/2018,5,"Baik pelayanannya ramah,bagus tempatnya",negative
13/09/2018,3,Nyaman sayang tidak lengkap,positive
11/09/2018,5,Pelayananx mantul...mbakx ramah...suarax lembut banget maux lama2 aj d sini....n penjelasanx lengkap n detail banget ....,positive
10/09/2018,5,Bagus deh pelayanannya,positive
10/09/2018,4,Tempatnya strategis bisa dilihat kendaraan umum... sip dah,positive
10/09/2018,5,Good and nice service. God job Tiga Putra.,positive
09/09/2018,5,Pelayanan sangat baaiikkk sekali,positive
09/09/2018,4,Good place for gadget and Aice ice cream,positive
09/09/2018,5,Ramah dan nyaman . Hehehe,positive
08/09/2018,5,Pelayanannya baik,positive
07/09/2018,4,Harganya kalau bisa lebih murah lagi,positive
07/09/2018,5,"Pelayanannya memuaskan, dan rekomend banget buat beli Hp",positive
07/09/2018,5,Pelayanan nya sangat memuaskan,positive
07/09/2018,5,Tempat belanja hp dan aksesorie yang cukul lengkap di malang kota serta tempat yang sangat nyaman di tambah lagi parkiran yang luas dan gratis yang sudah di jaga dengan aman oleh satpam yang bertugas. Selain itu harganya juga relatif lebih murah di bandingkan toko-toko yang lain yang ada di kota malang.,positive
07/09/2018,5,Pelayanan cepet dan pelayanan ramah,positive
06/09/2018,4,"servis bagus, cuma harga lebih mahal",positive
06/09/2018,5,Harga dan pelayanan memuaskan,positive
04/09/2018,5,Ok barang ada,positive
03/09/2018,3,"Pelayanan disini sangat bagus,dan harga cukup bersaing dengan konter lain",positive
03/09/2018,5,sangat baikk,positive
02/09/2018,5,"Pelayanan yang sangat baik, harga bersaing lebih murah dari toko yang lain. Fasilitas konsumen yang memadai. Happy dan nyaman belanja hp di tiga putra",positive
02/09/2018,4,"Lokasi strategis, tempat nya nyaman,, mbak dan mas ramah2 banget,,, penjelasan produk rinci dan mudah dipahami",positive
02/09/2018,5,"Pelayanan baik. Pegawainya ramah, cepat juga. Kalo beli hp selalu disini, dan kualitas ga pernah bikin kecewa",positive
02/09/2018,4,Spesifikasi bgus tapi sayang sekali hansetnya gak ada,positive
02/09/2018,5,Semoga tiga putra lebih sukses kedepannya :),positive
02/09/2018,3,Petugasnya ramah bersahabat.pelayanan customer ok.pertahankan dan tingkatkan di masa mendatang.sukses selalu tiga putra kawi official,positive
02/09/2018,5,Cukup bagus,negative
26/08/2018,2,Harga mahal,positive
18/08/2018,5,"Tokonya strategis, mudah ditemukan, pelayanan cepat, pegawainya antusias, produknya banyak, dapat melakukan pembayaran dg berbagai cara, pilihan terbaik untuk komunikasi Anda",positive
13/08/2018,1,hati2 berbelanja di toko ini.bnyk tipu2,positive
12/08/2018,4,Staff ramah dan telaten,negative
31/07/2018,5,"Pelayanannya bagus, tempatnya juga strategis",negative
31/07/2018,5,Pelayaran yang baik dan memuaskan,positive
30/07/2018,5,"Pelayanan di tiga putra sangat nyaman, baik, ramah, cepat dan saya merasa puas dengan pelayanan ini. Bagi warga sekitar pengen hp murah dan berkualitas datang aja langsung ke tiga putra oke. Tidak sampai 20 menit udah dapat nih hp impian anda",positive
28/07/2018,1,"Pelayanan gak banget Pegawai pada ngerumpi mesti Cara mereka nge treat gak enak banget Saya ke sana liat liat, mau beli hape masih seragaman sekolah mbaknya jutek, waktu saya liat brosur diusir secara halus ""mas, brosurnya bisa dibaca dirumah"" Begitu saya dateng sama orang tua bisa bagai raja. Mending beli di mall sebelah aja, pelayanan dapet pilihan lengkap.",positive
26/07/2018,5,Lumayan lengkap,positive
25/07/2018,5,"Nyaman buat belanja hp, parkir luas.",positive
25/07/2018,5,Pelayanannya bagus trs juga ramah,positive
25/07/2018,5,Pelayanannya Baik,positive
23/07/2018,5,Baik pelayanannya,negative
23/07/2018,5,Pokoknya the best,positive
23/07/2018,2,Harga kalah bersaing dengan yang lain,positive
22/07/2018,5,"Pelayanannya bagus. Pegawainya ramah""",positive
22/07/2018,5,"Toko handphone terlengkap di Malang, apalagi yang garansi resmi termasuk cepat masuk di sini setelah toko online. Harga bersaing.",positive
21/07/2018,5,Sangat baik,positive
21/07/2018,5,Good place Good service,positive
20/07/2018,5,Pelayanan rama n harga juga terjangkau,positive
20/07/2018,5,"Tempat sangat nyaman dan besar , accessories lengkap dan di jamin asli , yuk gaes datang ke tigaputra",positive
20/07/2018,5,Untuk pelindung hapenya di lengkapi bukan cuma tamper glass aja. Tapi silikon tebal hape juga di sediakan,negative
20/07/2018,5,"Beli hp Oppo F7 dengan pilihan warna yang saat itu kosong, lalu dengan ramahnya menawarkan inden dulu sehari. Lalu besoknya dikabari kalo barang uda datang, alhasil dapat dehh.. Utk pembayarannya bisa pakai kartu kredit dan bisa cicilan 0%, saat itu pembeliannya via Blibli. Hanya saja display nya kurang banyak.",negative
19/07/2018,5,"Parkir luas dan gratis, pramuniaga nya ramah dan tanggap. Pelayanan prima. Kualitas handphone juga bagus banget dibanding tempat lain",positive
18/07/2018,5,Ramah dan lengkap.,negative
18/07/2018,4,Pelayanan lumayan bagus,positive
