date,rating,ulasan_mentah,text,sentiment
N/A,0,"Pelayanan ramah,, puas dan csnya juga sabar dan telaten terima kasih tiga putra kawi malang ☺️",layan ramah puas dan csnya juga sabar dan telaten terima kasih tiga putra kawi malang,positive
N/A,0,"Pasang screen guard, ada 2 screen guard 100 rb or gimana gt ya waktu itu. Lamaaaaa banget, trnyt orang baru. Oke lah ya, aku kira ngapain kok lama banget pasang gt aja, lebih dr 30 menit meskipun ya mungkin karena orang baru. Terus trnyt 1 itu ada yg kotor, jd balik lg ke tempat minta dibenerin. Nunggu luaaammaaaaa lg selama2 nya, ktnya org nya istirahat. Lah, ganti aja masak harus nunggu org tadi balik. Kita ini juga punya perlu masak seharian harus tetap di sana sih. Ditelpon2 in orangnya ga balik, diliat2 berapa kali hape itu, masak ga ada bapak ibu manager gt yg di tempat. Pegawai apa ga lapor ke mereka gt? Akirnya setelah telpon 5x ke trainee td, dia minta tolong staf lain, yg udah berpengalaman. Itu pun masih nunggu lamaa gatau apa maunya. Udah ganti berapa org yg ngeliat kondisi screen guard nya ya. Dan akirnya yaowoh diganti baru, setelah lama banget padahal rencana itu mau ke mall sebelah tapi ga bisa gara2 nungguin staf di toko hape ini ya. Tau ga berapa menit itu mas ganti screen guard. Ga sampe 5 menit. 5 menit lah plg lama. Bayangkan lah. Apa dikira kita ini kengangguran punya waktu banyak buat nunggu. Sebenarnya ga mau aku post ini juga. Tapi 2 bulan screen guard itu uda bentol2. Melepuh. Gimana ini ya. Bagus an screen guard bawaan hape nya ya. Terus bagian pinggir geser2 sendiri gt. Kualitas apa ini screen guard nya",pasang screen guard ada screen guard ribu orang bagaimana begitu ya waktu itu lama banget trnyt orang baru oke lah ya aku kira kapai kok lama banget pasang begitu saja lebih dari menit meski ya mungkin karena orang baru terus trnyt itu ada yang kotor jadi balik lagi ke tempat minta dibenerin nungu luama lagi lama nya kata orang nya istirahat lah ganti saja masak harus nungu orang tadi balik kita ini juga punya perlu masak hari harus tetap di sana sih telpon ini orang enggak balik lihat berapa kali hape itu masak enggak ada bapak ibu manager begitu yang di tempat pegawai apa enggak lapor ke mereka begitu akirnya telah telpon kali ke trainee tadi dia minta tolong staf lain yang sudah alam itu pun masih nungu lamaa enggak tau apa mau sudah ganti berapa orang yang lihat kondisi screen guard nya ya dan akirnya yaowoh ganti baru telah lama banget padahal rencana itu mau ke mal belah tapi enggak bisa gara nunguin staf di toko hape ini ya tau enggak berapa menit itu mas ganti screen guard enggak sampai menit menit lah pulang lama bayang lah apa kira kita ini kenganguran punya waktu banyak buat nungu benar enggak mau aku post ini juga tapi bulan screen guard itu sudah bentol lepuh bagaimana ini ya bagus an screen guard bawa hape nya ya terus bagi pingir geser sendiri begitu kualitas apa ini screen guard nya,negative
N/A,0,"Sangat bagus untuk anak"" dpt berkreasi dengan adanya lomba mewarnai ini, sklian dpt mengisi waktu liburan jg bisa melihat-lihat atau beli hp dan accesories nya",sangat bagus untuk anak dapat kreasi dengan ada lomba warna ini sklian dapat isi waktu libur juga bisa lihat lihat atau beli hp dan acesories nya,positive
N/A,0,"Tiga putra semoga makin sukses kedepannya, terimakasih telah menjadi wadah untuk pekembangan putra putri bangsa",tiga putra moga makin sukses depa terimakasih telah jadi wadah untuk kembang putra putri bangsa,positive
N/A,0,Sangat seru sekali lomba mewarnai di tiga putra kawi,sangat seru sekali lomba warna di tiga putra kawi,positive
N/A,0,Tiga putra terbaik . Dan semoga lancar terus,tiga putra baik dan moga lancar terus,positive
N/A,0,Toko HP di malang yang lengkap dan pelayanan ramah.,toko hp di malang yang lengkap dan layan ramah,positive
N/A,0,"Pelayanan bagus, udah beberapa kali beli disini selalu diberi rekomendasi yang tepat. Terimakasih terutama kepada mbak iin yang memberi pelayanan terbaik kepada saya☺️",layan bagus sudah beberapa kali beli sini selalu beri rekomendasi yang tepat terimakasih utama kepada mbak iin yang beri layan baik kepada saya,positive
N/A,0,"Beli handphone di Tiga Putra dibantu sama mbak Rere dan mbak Iin, pelayanan nya ramah, dibantu dengan baik. Terima Kasih",beli handphone di tiga putra bantu sama mbak rere dan mbak iin layan nya ramah bantu dengan baik terima kasih,positive
N/A,0,"Bolak balik kesini puas sih sama pelayanannya, walaupun sempat tanya2 dulu g langsung beli buat perbandingan merk mas nya tetap melayani dengan ramah. Kayak e mas2 yg tulus sih. Mungkin kalo ketoko sini bisa cari mas Rossi deh",bolak balik kesini puas sih sama pelayananya walaupun sempat tanya dulu enggak langsung beli buat banding merk mas nya tetap layan dengan ramah kayak mas yang tulus sih mungkin kalo toko sini bisa cari mas ros deh,positive
N/A,0,"Pelayanan TIGA PUTRA dari dulu memang sangat buruk. Dulu pernah beli dapet sales cowo yg pelayanannya buruk, bisa marah2 gitu ke customer. barusan sekarang coba beli lagi ternyata pelayanan salesnya buruk lagi. Yg barusan dilayani ama sales cewe namanya iin. Belum beli aja, lu ngejar ngejar customer suruh beli barangnya. Abis selesai dibeli dibayar, salesnya tidak mau meladeni lagi. Gak bakall deh beli lagi di tiga putraa !!!!!mending saya beli di samsung official store aja langsung, halah beli disini palingan cuman dapet potongan 50 ribu - 100 ribu doankk dengan pelayanannn burukkk sekalii!! Kasi minum air putih aja gak dikasi sama sekaliii,,,kagak modalll!!!! Gak bakalll ke tempat ini lagi....cukup kmrn terakhir kali ..",layan tiga putra dari dulu memang sangat buruk dulu pernah beli dapat sales cowok yang pelayananya buruk bisa marah begitu ke customer barusan sekarang coba beli lagi nyata layan salesnya buruk lagi yang barusan layan sama sales cewek nama iin belum beli saja lu ngejar ngejar customer suruh beli barang habis selesai beli bayar salesnya tidak mau laden lagi enggak bakal deh beli lagi di tiga putraa mending saya beli di samsung oficial store saja langsung halah beli sini paling cuman dapat potong ribu ribu doang dengan layan buruk sekali kasih minum air putih saja enggak kasi sama sekali kagak modal enggak bakal ke tempat ini lagi cukup kemarin akhir kali,negative
N/A,0,"Pelayanan bagus, mas mbak nya ramah, dan banyak event-event menarik di tiga putra.. mantap",layan bagus mas mbak nya ramah dan banyak event event tarik di tiga putra mantap,positive
N/A,0,Tolong kedepannya kl konsumen bilang pakai kartu kredit jgn di jebak buat bikin akun pinjol ya! Apalagi pinjol indodana. Orang jelas2 pake kartu kredit malah disuruh daftar pinjol. Terus kl udh pake kartu kredit tuh biasannya lgsg pake kartu. Kok bisannya di jebak pembayarannya lewat ecommerce? Tau gitu beli online aja gk ush repot2 datang.,tolong depa kalo konsumen bilang pakai kartu kredit jangan di jebak buat bikin akun pinjol ya apalagi pinjol indodana orang jelas pakai kartu kredit malah suruh daftar pinjol terus kalo sudah pakai kartu kredit tuh biasa langsung pakai kartu kok bisa di jebak pembayaranya lewat ecomerce tau begitu beli online saja enggak usah repot datang,negative
N/A,0,"satpam nya ga sopan ,pelanggan merasa ga dihormati.minimal kasi pelayanan yg baik lah.mending bayar parkir 2ribu daripada parkir gratis kyk gitu",satpam nya enggak sopan pelang rasa enggak hormat minimal kasih layan yang baik lah mending bayar parkir ribu daripada parkir gratis kayak begitu,negative
N/A,0,"satpam nya ga ramah sama sekali ,masa sama costumer gabisa ngomong baik2.masa sama costumer ngomongnya nada tinggi gapunya attitude ngejelekin nama perusahaan aja kalo gitu buat pelanggan ga nyaman.",satpam nya enggak ramah sama sekali masa sama costumer enggak bisa omong baik masa sama costumer omong nada tingi enggak punya atitude ngejelekin nama usaha saja kalo begitu buat pelang enggak nyaman,negative
N/A,0,Pegawai ramah,pegawai ramah,positive
N/A,0,Pelayanannya cepat dan ramah,pelayananya cepat dan ramah,positive
N/A,0,Tempat bagus dan nyaman pelayanan jg memuaskan,tempat bagus dan nyaman layan juga muas,positive
N/A,0,Mbak Dwi pelayanannya sangat bagus terhadap costumer. Tempatnya nyaman Maju terus dan sukses selalu untuk 3 Putra Kawi,mbak dwi pelayananya sangat bagus hadap costumer tempat nyaman maju terus dan sukses selalu untuk putra kawi,positive
N/A,0,Pelayanan responsif,layan responsif,positive
N/A,0,Pelayanan baik dan ramah puas sekali,layan baik dan ramah puas sekali,positive
N/A,0,"Pelayanan bagus , promo banyak dan tempat nyaman",layan bagus promo banyak dan tempat nyaman,positive
N/A,0,"Pelayanan sangat baik, ramah, cepat dan terpercaya barang berkualitas dan dalam kondisi baik dan baru",layan sangat baik ramah cepat dan percaya barang kualitas dan dalam kondisi baik dan baru,positive
N/A,0,"Belanja di tiga putra Hp pusat kawi, beberapa kesempatan sangat menyenangkan kan, terutama dengan segi pelayanan yg sangat amat baik, untuk MB Selfi n mas Adit.. Segala merk hp dgn kualitas, harga sangat terjangkau, pelayanan memuaskan..Sering2 belanja Hp di tiga putra kawi, BS JD alternatif menyenangkan kan utk semua konsumen yg hobi beli Hp dan ingin upgrade..BS pilih tiga putra kawi utk beli Hp..Salam sukses selalu utk semua konsumen dan karyawan tiga putra kawi .",belanja di tiga putra hp pusat kawi beberapa sempat sangat senang kan utama dengan segi layan yang sangat amat baik untuk mbak selfi mas adit segala merk hp dengan kualitas harga sangat jangkau layan muas sering belanja hp di tiga putra kawi bisa jadi alternatif senang kan untuk semua konsumen yang hobi beli hp dan ingin upgrade bisa pilih tiga putra kawi untuk beli hp salam sukses selalu untuk semua konsumen dan karyawan tiga putra kawi,positive
N/A,0,Mbak mbak pelayannya sangat membantu...harga bersahabat lho disini dibanding yg lainnya,mbak mbak pelayanya sangat bantu harga sahabat lho sini banding yang lai,positive
N/A,0,Cs ramah dan membantu sekali,cs ramah dan bantu sekali,positive
N/A,0,"Alhamdulillah.. Dah beli HP baru di tiga putra kawi Pelayanan cepat, ramah, informatif.. The best!",alhamdulilah deh beli hp baru di tiga putra kawi layan cepat ramah informatif the best,positive
N/A,0,"Pelayananannya baik dan ramah, barang yang ditawarkan lengkap. Mantaaap",pelayanananya baik dan ramah barang yang tawar lengkap mantap,positive
N/A,0,"Terima kasih banyak, pelayanannya sangat baik. Recommended untuk beli HP di tiga putra store kawi",terima kasih banyak pelayananya sangat baik recomended untuk beli hp di tiga putra store kawi,positive
N/A,0,barang lengkap..fasilitas nyaman dan pelayanan ramah..terimakasih,barang lengkap fasilitas nyaman dan layan ramah terimakasih,positive
N/A,0,Coba pegawainya senyum lak muaniss,coba pegawai senyum lak muanis,positive
N/A,0,Kalo ada customer keseana harus nya di permudah bukan nya si persulit kesana kemarai,kalo ada customer ana harus nya di mudah bukan nya sih sulit kesana mara,positive
N/A,0,Karyawan tidak punya etika ...,karyawan tidak punya etika,negative
N/A,0,"Tempat terburuk untuk menjual hp dan karyawan tidak punya etika , sistem kerja karyawan juga tidak pasti , orang dibilang produk bukan asli bukan hp konternya sendiri yang bukan produk asli",tempat buruk untuk jual hp dan karyawan tidak punya etika sistem kerja karyawan juga tidak pasti orang bilang produk bukan asli bukan hp konter sendiri yang bukan produk asli,negative
N/A,0,"Karyawan pada sibuk sendiri , Ac dimatikan ruangan jadi pengap masak toko segede gini dimatikan acnya padahal saya bawa anak kecil , pelayanan buruk saya dilempar seperto bola pingpong sales ini sales itu",karyawan pada sibuk sendiri ac mati ruang jadi pengap masak toko gede begini mati acnya padahal saya bawa anak kecil layan buruk saya lempar seperto bola pingpong sales ini sales itu,negative
N/A,0,"Pelayanannya satset , Mbk nya Ramah asik di Ajak bercanda. Mbk gayaatri sama Mbk kredivo Selvy terus tigaputra",pelayananya satset mbak nya ramah asik di ajak canda mbak gayaatri sama mbak kredivo selvy terus tigaputra,positive
N/A,0,"Pelayanannya bagus, tapi ada beberapa staff yang memaksa dan terus menanyakan hal” yang terkesan tidak percaya dengan pelanggan",pelayananya bagus tapi ada beberapa staf yang paksa dan terus tanya hal yang kes tidak percaya dengan pelang,negative
N/A,0,Pelayanan ramah dan memuaskan,layan ramah dan muas,positive
N/A,0,Promonya oke hadiah oke dan pelayanannya oke Terimakasih mas tama,promonya oke hadiah oke dan pelayananya oke terimakasih mas tama,positive
N/A,0,Layanan cepat dan ramah,layan cepat dan ramah,positive
N/A,0,"Hari ini sebenernya mau beli HP ke toko ini, di rumah liat rating toko banyak yg bintang 1, kasir judes, cari toko lain aja. Wkwkw",hari ini benar mau beli hp ke toko ini di rumah lihat rating toko banyak yang bintang kasir judes cari toko lain saja wkwkw,negative
N/A,0,Gak niat ngadain doorprize buat konsumen. Mending beli online aja banyak promo.,enggak niat ada doorprize buat konsumen mending beli online saja banyak promo,negative
N/A,0,"Responsif, dan pelayanannya sangat baik",responsif dan pelayananya sangat baik,positive
N/A,0,"Terimakasih banyak, Mas Agung, wes sabar njelasno kanan kiri ke sy yg bingung cari hp, soalnya pilihanya lengkap dan bersaing. Wes pokoknya jempol rekomended wes... Thanks 3 putra. Sudah dapat gift juga n undian... Mudah2an dapat. Amin2",terimakasih banyak mas agung wes sabar njelasno kanan kiri ke saya yang bingung cari hp soal pilihanya lengkap dan saing wes pokok jempol rekomended wes thanks putra sudah dapat gift juga undi mudah an dapat amin,positive
N/A,0,Seller responsif dan cepat,seler responsif dan cepat,positive
N/A,0,"Beli unit samsung ditiga putra kawi kebetulan yang melayani mas udin, ramah banget informatif dan super helpfull parah. Unitnya juga bagus semoga awet.",beli unit samsung tiga putra kawi betul yang layan mas udin ramah banget informatif dan super helpful parah unit juga bagus moga awet,positive
N/A,0,Puas sekali,puas sekali,positive
N/A,0,Pelayanan bagus dan acaranya menarik,layan bagus dan acara tarik,positive
N/A,0,Keren dan rame pelayanan cepat,keren dan rame layan cepat,positive
N/A,0,"Pelayanan ramah, tempat nyaman",layan ramah tempat nyaman,positive
N/A,0,"Mohon maaf tapi emang harus ⭐1, di tanya di DM IG boleh atau ga beli di Shopee tapi ambil di toko balesannya gak boleh, di tanya di official tokonya juga di Shopee gak boleh juga, lumayan padahal voucher diskon saya, eh begitu beli di toko, ada yg beli lewat Shopee, hpnya diambil sendiri, notanya doang dikirim sama kurir, kocaaakkkkkk",mohon maaf tapi memang harus di tanya di dm ig boleh atau enggak beli di shopee tapi ambil di toko balesanya enggak boleh di tanya di oficial toko juga di shopee enggak boleh juga lumayan padahal voucher diskon saya eh begitu beli di toko ada yang beli lewat shopee hpnya ambil sendiri nota doang kirim sama kurir kocak,negative
N/A,0,"Pelayananny cukup ramah dan baik Dsaat kita mau lihat2 aja, kita ga terlalu digangguin jadi lebih puas buat cek2. Ga langsung beli tapi minta kontak buat lebih lanjut tanya via WA juga dilayani dengan baik So far aftersalesny juga bagus.",pelayanany cukup ramah dan baik dsaat kita mau lihat saja kita enggak terlalu diganguin jadi lebih puas buat cek enggak langsung beli tapi minta kontak buat lebih lanjut tanya via wa juga layan dengan baik sok far aftersalesny juga bagus,positive
N/A,0,Malam ini saya belanja di Tiga putra kawi proses nya aman dan enjoy aja sih cuma di bagian pembayaran mbak² kasir nya (name tag aura) kurang menghargai customer saya menanyakan perihal pembelian dijawab dengan ketus dan judes mohon perbaiki attitude kasir nya saya belanja jadi ga nyaman tolong hargai saya juga beli pakai uang yang tadinya happy jadi kaya gini,malam ini saya belanja di tiga putra kawi proses nya aman dan enjoy saja sih cuma di bagi bayar mbak kasir nya name tag aura kurang harga customer saya tanya perihal beli jawab dengan ketus dan judes mohon baik atitude kasir nya saya belanja jadi enggak nyaman tolong harga saya juga beli pakai uang yang tadi hapy jadi kayak begini,negative
N/A,0,"kasirnya kurang enak, buat ganyaman , mana judess. tolong diperbaiki lagi buat yang dikasir",kasir kurang enak buat ganyaman mana judes tolong baik lagi buat yang kasir,negative
N/A,0,"Belanja di tiga putra menyenangkan. Di dampingi oleh m. ALFA baik, ramah, dan sangat sangat membantu.",belanja di tiga putra senang di damping oleh sama alfa baik ramah dan sangat sangat bantu,positive
N/A,0,"Baru saja ngalamin transaksi di tiga putra kawi, tidak tahu kenapa yg awalnya lancar, baik2 saja dan sudah transaksi di lewat shopee, sempat nunggu lama. Tiba2 pegawainya bilang barang yg saya beli tidak tersedia, dan hanya sisa display .. padahal sebelumnya sempat tanya katanya tidak ada display aneh sih ini, bener2 jadi tanda tanya besar. Dan setelah saya cek lagi barang tersebut masih ada di shopee.",baru saja ngalamin transaksi di tiga putra kawi tidak tahu kenapa yang awal lancar baik saja dan sudah transaksi di lewat shopee sempat nungu lama tiba pegawai bilang barang yang saya beli tidak sedia dan hanya sisa display padahal belum sempat tanya kata tidak ada display aneh sih ini benar jadi tanda tanya besar dan telah saya cek lagi barang sebut masih ada di shopee,negative
